LOT_SQFT,YR_BUILT,GROSS_AREA,LIVING_AREA,FLOORS,ROOMS,BEDROOMS,FULL_BATH,HALF_BATH,KITCHEN,FIREPLACE,REMODEL_None,REMODEL_Recent,TOTAL_VALUE
5287,1989,2850,1800,2,6,3,2,1,1,1,0,1,477.9
17411,1910,4793,3021,2.5,10,5,1,0,1,1,0,0,481.2
6300,1910,3261,1961,2,8,4,2,0,1,0,0,1,358.8
5000,1950,2256,1265,1.5,6,4,2,0,1,1,0,1,326.5
4608,1954,2633,1366,1.5,6,2,2,0,1,1,1,0,315.5
4307,1947,2044,1152,2,6,3,1,0,1,1,1,0,273.4
4572,1940,2238,1260,2,6,3,1,0,1,1,0,1,336.4
5977,1940,2012,1176,2,6,3,1,0,1,1,1,0,322.1
3360,1965,2464,1536,2,7,4,1,1,1,1,1,0,356.1
6031,2003,3421,2135,2,8,4,2,1,1,1,1,0,500
6600,1925,2426,1306,1.5,6,2,1,1,1,0,1,0,348.8
9000,1910,3261,1624,1.5,7,3,2,0,1,0,0,1,412.7
4427,1910,2346,1404,2,6,3,1,1,1,0,1,0,351.3
4918,1950,2592,1387,1.5,7,3,1,0,1,1,1,0,349.3
3068,1965,2388,1600,2,6,3,1,1,1,1,1,0,344.7
5600,1950,2612,1358,1.5,7,3,2,0,1,1,1,0,309
6960,1930,2537,1560,2,7,4,1,1,1,1,0,0,384.3
4112,1940,3666,1682,1,8,3,2,1,1,1,0,1,423.4
6264,1990,2968,1844,2,6,3,2,1,1,1,1,0,463.3
6835,1920,2599,1465,2,6,3,2,1,1,0,0,1,535.8
4691,1900,2034,1290,2,6,3,1,1,1,0,0,0,309.5
4454,1947,2658,1400,2,7,3,1,1,1,1,1,0,369.5
8066,1920,2621,1305,1.5,6,4,2,0,1,0,1,0,331.6
5320,1988,2262,1428,2,6,3,2,1,1,0,0,0,414
4608,1920,1856,960,2,6,2,1,0,1,0,1,0,292.9
4275,1910,2506,1456,2,7,3,2,0,1,0,0,1,405.8
6600,1920,2520,1600,2,7,4,1,1,1,1,1,0,368.3
5600,1930,3408,2088,2,8,4,2,0,1,0,0,1,397.9
3720,1875,2850,1708,2,6,3,1,1,1,1,1,0,324.6
7296,1910,4044,2254,2,9,3,1,1,1,1,1,0,423
4935,1950,1680,840,1,4,2,1,0,1,1,1,0,294.7
6950,1960,3468,2052,2,9,4,2,1,1,1,1,0,488.8
4794,1900,2443,1171,1.5,6,3,1,1,1,0,0,1,323.2
6362,1989,3612,2798,2,8,3,2,1,1,1,1,0,493.5
4794,1925,3154,1976,2,7,4,1,1,1,0,0,0,348
3360,1970,2520,1536,2,7,4,1,1,1,1,1,0,344.7
5616,1990,2590,1650,2,8,5,2,2,1,0,1,0,464.5
7565,1945,1644,800,1,5,1,1,0,1,0,0,0,291.7
4275,1935,2747,1241,1,6,2,1,1,1,0,1,0,316.8
4352,1925,3167,1383,1,5,2,1,0,1,0,1,0,299.4
5500,1955,2716,1414,1.5,6,3,3,0,2,1,1,0,324.7
4431,1947,2064,1176,2,6,3,1,0,1,1,0,1,287.7
4597,1935,2043,1334,2,7,3,1,0,1,1,1,0,349.4
5322,1850,2320,1188,1.5,6,2,1,1,1,0,0,0,279.8
4073,1989,2641,1688,2.5,6,3,2,0,1,0,1,0,441.5
1830,1986,3384,1908,2,8,4,1,1,1,1,0,0,367.7
4794,1900,2879,1496,1.5,7,3,2,1,1,0,0,1,352.1
4135,1891,4004,2303,2,7,3,1,1,1,0,0,0,318.9
4600,1910,2836,1294,1,6,2,1,0,1,0,0,1,307.9
4948,1950,2812,1428,1.5,7,2,1,1,1,1,1,0,363.1
3360,1970,2528,1536,2,7,4,1,1,1,1,1,0,338.3
5498,1925,3096,1680,1.5,6,3,2,0,1,0,1,0,248.7
5500,2009,4551,2564,2,9,4,2,1,1,1,1,0,571.9
7595,1900,2700,1624,2,6,3,1,1,1,0,0,1,394.8
4540,1940,2984,1344,1,7,3,1,0,1,1,1,0,289.1
4275,1920,3013,1295,1,6,3,1,0,1,0,1,0,394.9
5426,1989,2528,1600,2,7,3,2,1,1,1,1,0,462
4352,1930,2210,1372,2,6,3,2,0,1,0,0,1,340.7
4325,1935,2025,1250,2,6,3,1,0,1,0,1,0,327.1
5250,1947,2054,1170,2,6,3,1,0,1,1,1,0,291.7
6800,1952,1865,851,1,6,2,1,0,1,1,1,0,287.3
5500,1920,3575,1578,1,6,2,1,1,1,0,0,1,354.7
8563,1928,2917,1846,2,8,4,1,0,1,0,1,0,375.5
5400,1935,2971,1344,1,5,2,1,0,1,1,1,0,305.8
6535,1925,3189,1812,2,10,5,2,0,2,0,0,1,367
7907,1998,2738,1710,2,7,3,2,1,1,0,1,0,364.6
6067,1935,2791,1659,2,10,3,1,1,1,1,1,0,427.2
3360,1970,2368,1600,2,7,3,1,1,1,1,1,0,353.9
4275,1935,1896,894,1,5,2,1,0,1,0,1,0,296.6
7625,2006,3094,2016,2,9,4,3,1,1,1,1,0,536.9
8541,1875,4385,2192,2,10,4,2,0,1,1,0,0,444.9
4864,1950,3998,2176,1.5,11,4,2,1,2,1,1,0,409.5
5616,1990,2557,1584,2,6,3,2,1,1,1,1,0,390.1
5412,1989,2508,1600,2,8,3,2,1,1,1,1,0,431
4936,1954,1786,816,1,5,2,1,0,1,1,1,0,303.6
3183,1925,2725,1217,1,7,2,2,1,1,0,0,1,301.7
5577,1924,4638,2988,2,10,4,2,1,1,2,0,1,535.8
6800,1954,2718,1210,1,6,2,1,0,1,0,1,0,298.2
5000,1810,3116,1990,2,6,3,1,1,1,0,1,0,417.4
5710,1920,2234,1300,2,8,3,1,0,1,1,1,0,337.6
3360,1970,2496,1536,2,7,4,1,1,1,1,0,0,343.5
4275,1928,2944,1534,1.5,5,2,1,0,1,0,0,1,383.7
7500,1926,3690,1966,1.5,7,3,1,1,1,1,1,0,474.6
6303,1935,3293,1936,2,8,3,1,1,1,1,0,1,441.4
7205,1954,4996,2375,1.5,11,6,3,0,2,0,1,0,505.6
4500,1925,1872,912,1,5,2,1,0,1,0,1,0,263.8
6480,1990,2968,1844,2,6,3,2,1,1,1,1,0,465.5
5395,1989,2508,1600,2,6,3,2,1,1,1,1,0,436.7
4181,1935,2251,1387,2,6,3,2,0,1,0,0,1,436.5
7335,1954,2170,1011,1,5,2,1,1,1,0,1,0,297.9
6977,1885,2482,1490,2,6,3,1,0,1,0,0,0,331.1
5002,1961,2907,1692,2,8,4,1,1,1,2,1,0,416.2
3600,1960,2636,1428,1.5,7,3,2,0,1,1,1,0,296.3
6469,1950,2256,1042,1,6,3,1,0,1,1,1,0,281.1
5000,1810,2852,1834,2,7,3,1,1,1,1,1,0,383.2
3361,1970,2584,1536,2,7,4,1,1,1,1,1,0,337.3
3649,1960,2248,1488,2,7,4,1,1,1,1,1,0,309.4
5038,1920,2483,1554,2,7,3,1,0,1,1,1,0,352.7
4275,1926,2342,1095,1,6,2,1,0,1,0,1,0,304.9
6953,1965,2248,1488,2,7,4,1,1,1,1,1,0,347.7
7500,1920,4140,2226,1.5,7,2,1,0,1,1,0,1,402.9
5378,1989,2708,1800,2,6,3,2,1,1,1,1,0,481.9
4109,1935,2775,1267,1,5,2,1,0,1,1,1,0,301.7
5616,1990,2658,1716,2,9,3,2,1,1,1,1,0,466.7
5000,1950,2128,1275,2,6,3,1,1,1,1,1,0,343.8
4500,1914,2110,1040,1,6,2,1,0,1,0,0,1,287.3
5500,1925,2196,1000,1,5,2,1,0,1,1,1,0,296.9
6800,1955,2556,1142,1,6,3,1,0,1,0,1,0,327.7
7291,1920,2712,1656,2,8,3,1,1,1,1,0,1,416
5662,1941,2792,1744,2,7,4,1,1,1,1,1,0,394.6
4761,1970,2538,1536,2,7,4,1,1,1,1,1,0,371.9
5731,1950,2250,1008,1,5,3,1,0,1,0,1,0,298.1
3649,1960,2558,1600,2,7,4,1,1,1,1,1,0,317.7
4929,1890,3538,2065,2,10,4,1,1,1,0,1,0,380.2
5000,1947,2566,1530,2,6,3,1,0,1,1,1,0,312
4275,1935,1997,905,1,6,2,1,0,1,0,1,0,286.2
5054,1924,2386,1498,2,7,3,1,1,1,1,1,0,334.1
4037,1935,1756,1152,2,6,3,1,0,1,0,1,0,323
6814,1953,2232,1042,1,6,3,1,0,1,1,1,0,301.9
5121,1935,2044,1218,2,6,3,1,1,1,0,0,1,356.7
6250,1989,2776,1768,2,7,3,2,1,1,1,1,0,464.3
5000,1950,2294,1275,2,6,3,1,1,1,1,1,0,340
4420,1920,2831,1805,2,10,5,1,1,1,1,1,0,380.2
6148,1940,3940,2208,2,8,4,1,1,1,1,1,0,408.5
6880,1990,2825,1844,2,6,3,2,1,1,1,1,0,467.3
4750,1930,2085,1361,2,7,3,1,0,1,1,1,0,347.8
6493,1953,3888,1540,1,9,4,2,0,1,1,1,0,349.7
3649,1960,2989,1750,2,7,3,1,1,1,1,1,0,325.8
10641,1920,3252,1766,2,8,4,2,1,1,0,0,1,497.5
5500,1955,2198,1000,1,5,2,1,0,1,1,0,0,297.1
5736,1900,3128,1896,2,8,3,1,2,1,1,0,0,367.5
5580,1960,2104,992,1,6,2,1,1,1,1,1,0,300.4
5000,1947,2210,1275,2,6,3,1,1,1,1,1,0,305.9
4275,1935,1906,905,1,5,2,1,0,1,0,1,0,283.9
3631,1959,3187,1976,2,8,4,3,0,1,1,0,0,374.7
5712,1935,3063,1816,2,7,4,1,1,1,1,1,0,404.2
3965,1935,1890,905,1,5,2,1,0,1,0,1,0,269.6
4450,1926,1914,912,1,5,2,1,0,1,0,1,0,262.9
8955,1950,2744,1075,1,5,2,1,1,1,1,1,0,344
6532,1863,2930,1593,1.5,7,3,1,1,1,0,0,0,400.9
4792,1940,2571,1450,2,10,3,1,0,1,1,1,0,351.8
5000,1950,2104,1275,2,6,3,1,0,1,1,1,0,323.5
6817,1952,2843,1591,1.5,6,2,2,0,1,1,1,0,323
6226,1989,2884,1840,2,7,3,3,1,1,1,1,0,459
10234,1928,2963,1737,2,8,4,1,1,1,0,0,0,431.9
5069,1938,2775,1767,2,7,4,1,1,1,1,1,0,369.9
5500,1925,2644,1860,2,8,3,2,1,1,1,0,1,440.2
5000,1947,2265,1320,2,6,3,1,0,1,1,0,0,319.5
5187,1935,2610,1536,2,6,3,1,1,1,0,1,0,390.4
5187,1935,3585,1894,2,8,4,2,1,1,1,1,0,413
6619,1953,3573,1680,1.5,6,3,1,1,1,1,1,0,397.3
3906,1860,3830,2280,2,11,7,2,0,1,0,0,0,397.8
5695,1953,2232,1265,1.5,6,3,2,0,1,1,1,0,295.9
5015,1920,2640,1712,2,7,3,1,0,1,1,1,0,385.4
7316,1925,4220,1910,1,7,3,1,1,1,1,1,0,364.2
3933,1935,1925,910,1,5,2,1,0,1,0,1,0,290
20031,1953,4216,1836,1,7,3,1,1,1,2,1,0,510.2
4450,1926,2904,1615,1.5,8,3,1,1,1,0,0,0,274.8
7116,1970,3138,1458,1,8,3,1,1,1,1,1,0,363.8
6902,1940,2180,980,1,6,3,1,0,1,0,0,1,384.7
5725,1906,2148,1286,2,7,3,1,1,1,0,1,0,375.4
5000,1950,3840,2357,2,9,5,2,1,1,1,0,1,465.1
4645,1935,1896,900,1,5,1,1,0,1,0,1,0,262.6
6197,1991,2533,1606,2,7,3,2,1,1,1,1,0,473.5
5535,1925,2377,1050,1,7,2,1,1,1,0,1,0,323
4439,1920,2707,1520,2,8,5,1,1,1,0,1,0,354.6
6867,1950,2568,1142,1,6,2,1,1,1,0,1,0,317.4
5763,1943,2912,1632,2,8,4,1,1,1,1,1,0,383.2
5770,1989,1774,980,2,5,2,1,1,1,2,1,0,363.2
5580,1988,4820,2712,2,7,3,2,0,1,0,1,0,444.8
5085,1920,2558,1688,2,7,4,3,0,1,2,0,0,421.3
6122,1935,3352,1974,2,9,4,1,1,1,1,0,1,434.8
13852,1930,4286,2480,2,9,3,1,0,1,1,1,0,395.8
5231,1935,3476,2204,2,7,3,2,1,1,1,0,1,524.8
4275,1920,2184,1288,2,6,3,1,1,1,1,1,0,339.3
4755,1920,2931,1330,1,5,2,1,0,1,1,1,0,340.4
3168,1910,3048,1718,2,7,3,1,1,1,1,1,0,387.3
5000,1950,1970,1186,2,6,3,1,0,1,1,1,0,319.2
6857,1935,2936,1764,2,7,4,2,0,1,1,1,0,456.8
3982,1963,2160,1372,2,5,3,1,1,1,1,1,0,287.9
5140,1990,3530,2328,2.5,6,5,2,1,1,1,1,0,517.7
10585,1950,4770,1806,1,8,3,3,0,2,1,0,0,448.8
4469,1959,2516,1142,1,5,2,1,1,1,1,1,0,298.3
3985,1925,2010,975,1,7,2,2,0,1,0,0,1,290.5
6293,1925,2384,1400,2,7,3,1,1,1,0,1,0,379.6
5770,1935,2967,1715,2,7,3,1,1,1,1,1,0,396.2
5803,1920,2551,1624,2,8,4,1,1,1,0,1,0,368.2
5101,1920,2156,1448,2,6,3,1,1,1,1,0,1,413.2
8192,1890,4200,2492,2,8,5,1,1,1,1,1,0,447.8
5000,1950,3294,2028,2,7,3,1,0,1,1,0,0,386.7
5275,1930,2616,1568,2,6,3,1,1,1,1,1,0,381.5
4486,1920,2480,1456,2,6,3,1,1,1,1,1,0,355.8
5570,1930,2120,1288,2,6,3,1,0,1,0,0,1,357.4
8860,1840,3133,1651,2,8,5,1,1,1,0,0,0,429.8
3977,1950,2540,1387,1.5,6,2,1,1,1,1,1,0,299.1
5068,1925,3112,1734,2,9,4,2,1,1,1,1,0,416.6
8467,1933,2581,1680,2,6,3,1,1,1,0,0,0,356.6
4292,1925,2061,975,1,6,2,1,0,1,0,1,0,278.2
4975,1910,2938,1426,1.5,7,3,1,1,1,0,1,0,350.5
6250,1935,2628,1536,2,7,3,1,1,1,1,1,0,389.2
4619,1950,2352,1224,1.5,6,2,1,1,1,1,1,0,305.6
5192,1960,2188,1008,1,6,3,1,0,1,1,1,0,316
5585,1952,2494,1265,1.5,6,2,2,0,1,1,0,0,317.2
5117,1920,2160,1352,2,6,3,1,0,1,1,1,0,328.6
6612,1941,3037,1870,2,7,4,1,1,1,1,1,0,440.1
5515,1930,3696,2064,2,8,4,1,1,1,1,1,0,469.3
5423,1930,2812,1801,2,8,3,1,1,1,1,0,0,444.3
4816,1950,2637,1142,1,6,3,1,0,1,0,1,0,278.5
4581,1925,2091,975,1,5,2,1,0,1,0,1,0,289.7
4603,1966,2144,1628,1,7,3,1,1,1,2,1,0,311.4
5318,1935,2844,1632,2,7,4,1,1,1,1,1,0,369.2
5074,1931,2582,1572,2,6,3,1,0,1,1,1,0,373.5
5358,1915,2107,1318,2,6,3,1,0,1,1,0,0,356.5
5056,1910,2712,1616,2,7,3,1,1,1,1,1,0,446
5869,1928,2906,1538,2,6,3,1,2,1,1,1,0,423.1
4444,1920,2937,1552,2,7,3,1,1,1,1,1,0,354.6
4949,1920,3527,1858,2,7,3,1,1,1,1,1,0,489.2
5540,1952,2460,1265,1.5,6,3,1,1,1,1,1,0,308
8431,1950,5416,2407,1,6,2,2,0,1,0,1,0,457.4
2837,2001,2705,1735,2,7,3,3,1,1,1,1,0,418.8
5958,1920,2184,1210,1.5,6,3,1,1,1,1,1,0,340.5
4492,1920,2248,1352,2,6,2,1,0,1,1,0,0,302.6
6312,1935,2844,1680,2,7,4,1,1,1,1,1,0,422.6
6596,1970,2230,1470,2,7,3,1,1,1,1,1,0,367.1
5133,1920,3203,2194,2,8,3,2,0,1,1,0,1,425.1
7268,1950,1272,575,1,4,1,1,0,1,1,1,0,280.8
5781,1910,2422,1251,1.5,7,3,1,1,1,1,1,0,344.6
6800,1935,2670,1536,2,6,3,1,1,1,0,1,0,406
5750,1958,2213,1421,2,6,3,1,1,1,1,1,0,359.1
5066,1925,2544,1536,2,8,3,1,1,1,0,1,0,413.7
6264,1935,2686,1524,2,8,4,1,1,1,1,0,0,417.4
3895,1920,2215,1350,2,7,3,2,0,1,0,0,1,348
5239,1930,2534,1545,2,8,3,1,0,1,1,1,0,370.4
4392,1920,2823,1513,1.5,6,3,1,0,1,1,1,0,327.9
7363,1965,2280,1470,2,7,4,1,1,1,1,1,0,343.7
4216,1931,2544,1568,2,7,3,1,1,1,1,1,0,361.1
5936,1920,2204,1360,2,6,3,1,0,1,1,1,0,352.4
2533,2001,2897,1735,2,7,3,3,1,1,1,1,0,391.4
4885,1935,3646,2340,2,10,4,2,0,2,1,0,0,358.1
5922,1937,3469,2158,2,9,4,2,1,1,1,0,1,505.9
5919,1900,3431,1990,2,8,3,2,0,1,0,0,1,408.7
7475,1940,2910,1820,2,8,4,1,1,1,1,1,0,444.8
5148,1928,2744,1730,2,6,3,2,0,1,1,1,0,348.3
5600,1935,2819,1658,2,7,3,1,1,1,1,1,0,427.1
6392,1935,3198,1797,2,7,3,1,1,1,2,1,0,399.1
7923,1925,3204,1998,2,8,4,1,1,1,2,1,0,445.3
5750,1951,3109,1869,2,7,3,1,1,1,1,0,1,459.9
3895,1920,2245,1350,2,7,4,1,0,1,0,1,0,281.1
6062,1931,1995,1250,2,6,3,1,0,1,0,1,0,357
6790,1926,4000,1330,1,6,2,1,0,1,0,0,0,337
6877,1926,2461,1512,2,7,4,1,0,1,0,1,0,353.1
7376,1965,2348,1534,2,7,4,1,1,1,0,1,0,340.5
6655,1935,2603,1568,2,7,3,1,1,1,1,1,0,434
6726,1935,2600,1912,2,6,4,1,1,1,1,1,0,429.1
7061,1928,3557,1956,2,9,4,1,1,1,0,1,0,437
6703,1926,3480,1872,1.5,6,2,1,0,1,1,1,0,368.3
4000,1939,2793,1554,2,9,4,1,1,1,1,1,0,400.5
5059,1928,2595,1580,2,7,3,1,1,1,1,1,0,389.6
5750,1937,2568,1576,2,7,3,1,1,1,1,1,0,392
4200,1935,2386,1504,2,7,3,2,1,1,0,1,0,362.5
5691,1927,3020,1797,2,11,4,2,0,1,2,0,0,441.9
6417,1930,3354,1866,1.5,5,3,2,0,1,0,0,1,380.5
6522,1930,2366,988,1,5,2,1,0,1,1,1,0,289
6617,1920,2233,1350,2,7,3,1,0,1,0,1,0,365.6
6180,1925,3300,1845,2,9,4,1,1,1,1,0,0,426.3
6057,1950,2374,1306,1.5,6,3,2,0,1,1,1,0,312.5
4598,1910,2425,1478,2,7,3,1,0,1,1,1,0,316.2
5692,1935,3832,2142,2,6,3,1,1,1,1,1,0,422.2
6340,1940,2506,1458,2,7,4,2,0,1,0,0,1,363.9
3800,1927,2972,1295,1,8,3,1,0,1,0,1,0,286.4
5553,1945,2554,1841,2,7,3,1,1,1,1,0,1,414.1
5494,1930,3439,1895,2,8,3,1,1,1,1,1,0,401.1
7048,1940,2450,1594,2,6,3,1,1,1,1,1,0,392.9
5750,1968,2206,1470,2,7,4,2,1,1,1,0,0,356.9
6290,1927,2585,1500,2,6,3,1,0,1,0,1,0,342
6290,1940,2610,1404,2,7,4,1,0,1,0,1,0,383.5
4225,1925,2812,1500,2,6,3,1,0,1,1,1,0,340.1
4334,1935,1952,1248,2,7,3,1,0,1,1,1,0,346.6
7150,1935,2317,1431,2,6,3,1,1,1,1,1,0,374.3
6330,1929,2454,1456,2,7,4,1,0,1,0,1,0,357.8
6575,1918,2466,1450,2,7,4,1,0,1,0,1,0,361.4
3519,1920,2436,1531,2,8,3,1,1,1,1,0,1,350
5051,1920,2872,2020,2,8,3,1,0,1,1,1,0,346.8
5540,1935,2872,1732,2,7,3,1,1,1,1,1,0,386
3654,1920,2597,1550,2,7,3,1,1,1,0,0,1,336
6180,1930,3253,1856,2,6,3,1,0,1,1,1,0,414.4
8625,1926,3395,2094,2,8,3,2,1,1,2,1,0,442.7
5571,1945,2282,1457,2,6,3,1,1,1,1,0,0,371.9
6040,2008,4184,2399,2,8,4,2,1,1,1,1,0,519.1
5200,1940,2567,1464,2,7,3,1,1,1,1,1,0,419.2
7000,1900,2352,1488,2,6,3,1,0,1,1,1,0,390.9
5750,1920,3498,1827,1.5,6,4,2,0,1,0,0,1,396.4
4396,1932,3040,1852,2,7,3,1,1,1,1,1,0,415.7
5341,1928,3294,1942,2,7,3,1,1,1,1,1,0,378.7
7004,1930,2518,1623,2,7,3,1,1,1,1,1,0,401.9
5665,1937,2808,1744,2,7,3,1,1,1,1,1,0,391.2
5564,1945,2268,1457,2,7,3,1,1,1,1,1,0,398
5692,1932,2915,1596,2,7,3,1,1,1,1,1,0,384.4
6750,1925,2563,1370,1.5,6,3,1,1,1,0,0,0,354.6
5750,1920,3320,1812,2,8,3,1,1,1,1,0,1,419.5
6750,1925,2493,1366,1.5,6,2,1,0,1,0,1,0,337
8625,1930,2613,1470,2,6,3,1,1,1,1,1,0,409.4
4841,1938,2480,1580,2,6,3,1,1,1,1,1,0,394.9
6750,1900,2986,1670,2,6,3,2,0,1,0,1,0,369.8
6750,1923,3629,1919,2,7,4,2,1,1,1,0,1,379.407
6688,1938,2510,1350,2,6,3,1,1,1,1,1,0,404.1
5222,1925,2928,1646,2,8,3,1,1,1,1,1,0,449.8
6990,1925,2688,1688,2,8,4,1,1,1,1,1,0,435.1
6750,1900,2160,1296,2,7,3,1,1,1,0,1,0,341
6750,1934,3624,2054,1.5,9,4,2,0,1,1,1,0,386.2
6742,1914,3498,2291,2,8,4,1,1,1,1,1,0,444.8
6750,1929,3246,1809,1.5,7,4,1,1,1,0,1,0,369.5
6792,1920,3067,2066,2,7,3,2,0,1,1,0,1,388.8
5750,1925,2971,1808,2,7,3,1,1,1,1,0,0,422.2
18247,1900,5561,3160,2,10,7,3,0,1,2,1,0,585.4
6750,1915,2193,1434,2,8,4,1,1,1,0,1,0,346.8
5665,1936,3024,1785,2,6,3,1,0,1,1,1,0,401.8
6750,1986,2372,1484,2,6,3,1,1,1,1,1,0,426.4
5750,1920,2530,1478,2,7,3,1,0,1,1,1,0,398.2
9705,1920,2835,1748,2,8,3,1,1,1,1,0,1,464.7
9006,1940,3560,2210,2,6,3,1,1,1,1,1,0,514.7
6460,1915,2204,1400,2,7,4,2,1,1,0,1,0,384.3
6750,1960,2224,1377,2,6,3,1,1,1,0,1,0,349.1
5000,1900,2256,1212,1.5,7,3,1,0,1,0,1,0,337.2
5108,1910,3608,2128,2,6,3,1,1,1,1,1,0,370.1
6487,1925,2392,1560,2,8,3,1,1,1,1,1,0,335.7
5750,1920,2289,1454,2,7,4,1,0,1,1,1,0,369.8
9449,1900,3332,1880,2,7,3,1,1,1,1,1,0,464.3
6942,1957,5158,2812,2,9,4,2,1,1,1,0,0,555.1
6615,1938,3063,1680,2,7,4,1,1,1,1,1,0,429.3
5750,1925,3140,1928,2,8,4,1,1,1,0,1,0,409.6
9000,1900,4072,2397,2,9,4,1,1,1,1,1,0,473.5
5407,1925,2882,1560,2,6,3,1,1,1,1,0,1,420
4761,1920,2422,1366,2,7,3,2,0,1,1,0,1,390.8
5665,1920,3810,2236,2,8,4,1,1,1,1,1,0,454.1
9006,1930,2770,1666,2,7,4,1,1,1,1,1,0,457.7
5665,1933,2725,1670,2,7,3,1,1,1,1,1,0,420
5000,1900,3061,1836,2,7,3,2,1,1,0,0,1,470.1
10000,1900,3072,1836,2,8,4,1,1,1,0,0,1,464.3
5319,1952,2662,1378,2,7,3,1,1,1,1,1,0,389.2
6004,1936,3018,1956,2,7,3,1,1,1,1,0,1,468.6
10590,1988,3203,1870,2,8,4,1,1,1,1,1,0,504.7
6000,1925,2360,1536,2,8,3,1,1,1,1,1,0,415.6
6943,1910,3163,2254,2,9,5,2,1,1,0,0,1,422.8
5407,1932,2620,1676,2,7,3,1,1,1,1,1,0,439.8
5750,1930,2504,1676,2,9,4,1,0,1,1,1,0,412.7
6836,1950,2736,1306,1.5,6,2,1,1,1,0,0,1,341
6160,1940,2951,1500,2,6,3,1,1,1,1,1,0,373.8
5768,1920,3401,2110,2,8,3,1,1,1,1,1,0,429.7
8168,1950,2328,1075,1,5,3,1,1,1,1,0,0,327.5
14614,1930,3936,2235,2,10,6,3,1,1,3,0,0,709.2
6264,1939,3278,1836,2,7,4,1,1,1,1,1,0,423.2
25200,1954,6840,5289,1,13,9,2,1,2,2,0,1,935.1
7864,1953,2977,1309,1,7,3,1,1,1,1,1,0,331.7
5437,1931,2663,1632,2,9,4,1,2,1,1,1,0,413.6
8119,1938,2854,1600,2,6,3,1,1,1,1,1,0,471.4
7375,1937,3243,1896,2,6,3,1,1,1,1,0,1,498
5750,1925,2990,1747,2,9,3,2,1,1,1,0,0,463.7
4979,1933,3942,2213,2,8,4,1,1,1,0,1,0,449.6
5682,1910,2193,1517,2,8,4,1,0,1,1,1,0,316.3
6252,1915,3172,1720,2,7,3,2,0,1,0,0,1,407.3
11453,1924,4520,2564,2,8,4,2,0,1,1,1,0,561.4
5250,1950,2724,1592,2,7,3,1,1,1,1,1,0,438.9
5974,1920,2664,1664,2,8,3,1,1,1,1,1,0,413
8143,1920,2976,1770,2,7,3,1,1,1,1,1,0,451.2
5820,1952,2304,960,1,5,2,1,0,1,1,1,0,330.1
4878,1920,2328,1360,2,7,3,1,0,1,1,1,0,369.1
5580,1920,3490,2110,2,8,4,1,1,1,1,1,0,424.3
7841,1927,4872,2792,2,8,4,1,1,1,1,0,0,599.1
5974,1920,2682,1404,2,8,3,1,1,1,1,1,0,377.4
6160,1940,3227,1915,2,6,3,1,1,1,1,0,1,470
6770,2007,3612,2149,2,8,4,2,1,1,1,1,0,533.3
8357,1927,6290,3607,2,10,3,2,1,1,1,0,1,665.2
5930,1880,3412,1850,2,9,4,1,1,1,1,0,0,408.2
5550,1900,3006,2042,2,8,3,1,0,1,1,0,1,375.2
8369,1932,4163,2612,2,11,4,2,1,1,1,0,1,566.6
5114,1950,2676,1476,1.5,6,3,1,0,1,1,1,0,306.9
4535,1920,3114,1378,2,7,3,1,0,1,0,1,0,314.8
7505,1938,2971,2048,2,8,3,2,1,1,1,0,1,556.9
6404,1951,3558,2237,2,7,3,2,1,1,1,0,1,575.3
5246,1931,2754,1544,2,7,3,1,0,1,1,1,0,370.8
7879,1918,2708,1570,2,8,3,1,1,1,1,1,0,512.6
15475,1932,3082,2043,2,9,4,1,1,1,1,1,0,549.4
6772,2007,3783,2394,2,7,3,2,1,1,1,1,0,554.5
6767,1889,2134,1350,2,6,3,1,0,1,1,1,0,333.9
8116,1930,2568,1404,2,6,3,1,1,1,0,0,0,417.9
4907,1910,3652,2017,2,8,4,2,1,1,2,1,0,464.3
8822,1959,2538,1232,1,7,3,1,1,1,1,1,0,391.6
3595,1936,2278,1443,2,6,3,1,1,1,1,1,0,333.6
13540,1900,3283,2000,2,7,3,1,0,1,4,1,0,419.9
13269,1925,5933,3726,2,12,4,2,1,1,1,0,1,666.3
12330,1927,3292,1696,2,8,3,1,1,1,0,1,0,510.8
11567,1940,4408,2104,2,9,3,2,0,1,1,1,0,521.3
8612,1880,3481,2163,2,9,4,1,1,1,0,1,0,384.9
5974,1930,2474,1524,2,7,3,1,0,1,1,0,1,400
5580,1920,2620,1656,2,7,4,1,1,1,1,1,0,409.1
6772,1900,3153,1960,2,8,4,2,0,1,0,1,0,382.6
8272,1915,3272,1962,2,7,3,2,0,1,0,1,0,493.3
5000,1920,2168,1248,2,6,3,1,0,1,1,1,0,300.6
7669,1924,3348,2124,2,9,4,1,1,1,1,1,0,442.2
6780,2006,3792,2400,2,8,4,2,1,1,1,1,0,550.3
6620,1950,2734,1156,1,5,2,1,0,1,1,1,0,314.5
6764,1920,3166,1979,2,8,3,1,0,1,1,1,0,411.2
4979,1930,3184,1794,2,8,4,1,1,1,1,0,0,425.1
6777,1890,3535,2053,2.5,7,3,1,1,1,1,1,0,422.2
5249,1952,2675,1567,2,6,3,1,1,1,1,1,0,379.1
6514,1940,3067,1683,2,7,3,1,1,1,1,1,0,438.8
8647,1930,2443,1562,2,8,3,1,1,1,1,0,0,421.3
